transaction_amount,transaction_hour,customer_age,customer_tenure_months,merchant_risk_level,transaction_velocity,transaction_type,device_type,location_type,payment_method,is_fraud
11406.06,5,43,69,Low,3,POS,Tablet,International,Card,1
307.78,15,63,115,Medium,5,POS,Mobile,Domestic,Card,0
348.03,18,68,100,Low,2,POS,Mobile,Domestic,Card,1
349.09,17,66,76,High,2,POS,Mobile,Domestic,Card,1
2857.8,23,44,80,Low,2,E-commerce,Desktop,Domestic,Card,0
1165.73,12,57,16,Low,3,E-commerce,Desktop,Domestic,UPI,0
3304.21,19,21,21,Low,1,In-App,Mobile,Domestic,UPI,0
1299.97,6,26,33,High,2,POS,Mobile,Domestic,Card,1
2469.51,6,44,26,Low,4,E-commerce,Desktop,Domestic,UPI,0
3672.65,15,60,3,High,2,E-commerce,Mobile,Domestic,Card,1
1986.38,9,56,23,Low,2,POS,Mobile,Domestic,Card,0
1938.63,14,32,89,High,4,POS,Desktop,Domestic,UPI,1
230.93,13,42,54,Low,4,POS,Mobile,Domestic,UPI,0
1322.4,23,35,84,High,6,POS,Mobile,Domestic,UPI,0
1972.92,11,69,47,High,3,POS,Mobile,Domestic,Wallet,1
1549.65,14,47,116,Medium,2,In-App,Desktop,Domestic,Card,1
5776.09,7,54,113,Medium,1,E-commerce,Mobile,Domestic,UPI,0
5925.3,6,33,118,Low,5,In-App,Mobile,Domestic,UPI,0
4313.77,20,29,36,Medium,6,POS,Mobile,Domestic,Card,0
1176.2,8,34,35,Low,2,E-commerce,Desktop,Domestic,UPI,0
3158.42,13,42,43,Low,1,POS,Desktop,Domestic,Card,1
1257.51,6,32,33,Low,4,POS,Mobile,Domestic,UPI,0
661.85,11,42,5,High,2,E-commerce,Mobile,Domestic,Card,1
1049.81,13,38,4,Low,5,POS,Mobile,Domestic,UPI,1
184.02,10,36,58,Low,1,In-App,Mobile,Domestic,Card,1
1007.84,18,41,52,Low,5,E-commerce,Mobile,Domestic,Card,1
1543.9,5,24,72,High,4,In-App,Tablet,Domestic,Card,0
7779.59,2,29,75,High,4,E-commerce,Desktop,Domestic,Card,1
940.05,5,66,107,Low,2,POS,Mobile,Domestic,UPI,1
5818.57,23,56,50,Low,4,E-commerce,Desktop,Domestic,Wallet,0
649.71,8,28,27,High,3,E-commerce,Mobile,International,Card,1
529.79,1,50,10,Low,6,POS,Desktop,Domestic,UPI,1
1829.7,5,66,62,Low,2,E-commerce,Mobile,Domestic,UPI,0
2790.75,13,42,109,Low,3,E-commerce,Desktop,Domestic,Wallet,0
113.36,18,56,20,High,5,E-commerce,Mobile,Domestic,Card,0
624.57,22,51,32,Low,2,POS,Mobile,Domestic,UPI,0
1520.56,3,28,48,Low,3,E-commerce,Mobile,Domestic,UPI,1
1004.94,13,33,91,Low,3,E-commerce,Mobile,Domestic,Card,1
3117.38,20,49,49,High,1,E-commerce,Tablet,Domestic,Card,1
1789.3,9,32,82,High,1,POS,Mobile,Domestic,Card,1
436.95,5,57,26,Low,0,POS,Mobile,Domestic,Card,1
5621.79,10,32,35,Medium,6,E-commerce,Tablet,Domestic,Card,1
866.48,12,24,28,Low,2,E-commerce,Desktop,Domestic,UPI,0
3283.83,23,54,65,Low,6,E-commerce,Mobile,International,Card,1
3784.36,17,57,98,Low,3,POS,Desktop,Domestic,Wallet,0
8252.77,19,19,119,High,4,E-commerce,Desktop,Domestic,UPI,0
1725.42,13,23,26,Low,2,E-commerce,Mobile,Domestic,UPI,0
2391.71,19,53,58,Low,4,In-App,Mobile,Domestic,Card,0
1019.46,21,56,6,Medium,1,E-commerce,Desktop,Domestic,UPI,0
2834.4,19,55,50,High,2,POS,Mobile,Domestic,Card,1
1556.18,10,45,49,Low,3,E-commerce,Desktop,Domestic,Card,0
1439.09,20,39,58,Low,2,In-App,Mobile,Domestic,Card,1
4835.63,4,54,46,Medium,4,E-commerce,Desktop,Domestic,Card,0
128.68,7,22,89,Low,1,E-commerce,Mobile,Domestic,Wallet,0
5341.88,3,35,81,Low,3,POS,Mobile,Domestic,UPI,0
4777.54,11,28,90,Low,1,POS,Mobile,Domestic,Card,0
1764.9,5,25,21,Low,3,E-commerce,Tablet,Domestic,Card,0
1684.36,22,37,96,Low,2,E-commerce,Mobile,Domestic,Card,1
1122.79,23,28,25,Medium,4,E-commerce,Mobile,Domestic,Card,1
12863.47,7,44,96,Low,5,In-App,Desktop,Domestic,Card,0
294.62,3,46,105,High,4,POS,Mobile,Domestic,Wallet,0
2230.31,19,42,118,High,3,In-App,Desktop,Domestic,UPI,0
2861.76,9,68,63,Low,3,E-commerce,Desktop,Domestic,Card,1
6807.78,10,36,83,Low,4,E-commerce,Mobile,International,UPI,0
3787.63,14,19,66,Low,2,E-commerce,Mobile,Domestic,Card,0
2580.99,4,59,35,Low,1,POS,Desktop,Domestic,Wallet,1
310.54,2,56,80,Low,4,E-commerce,Desktop,Domestic,Card,0
1169.95,14,61,80,Low,4,In-App,Mobile,International,UPI,1
373.69,1,19,33,Low,3,E-commerce,Mobile,Domestic,Card,0
5326.05,1,24,115,Low,3,E-commerce,Tablet,Domestic,Wallet,1
3461.95,7,68,50,Medium,4,E-commerce,Mobile,Domestic,Wallet,0
3542.26,21,48,24,Low,4,POS,Mobile,Domestic,Card,0
2640.73,13,50,95,Low,2,In-App,Mobile,Domestic,Card,0
1768.34,8,28,106,Low,3,POS,Mobile,Domestic,Card,0
406.21,4,57,23,Low,4,E-commerce,Mobile,International,Card,1
1000.06,11,57,81,Medium,3,E-commerce,Mobile,International,Card,1
368.11,9,63,97,Low,1,E-commerce,Mobile,Domestic,Card,0
3226.67,0,30,37,Low,3,In-App,Desktop,Domestic,UPI,1
436.56,23,27,100,High,5,In-App,Desktop,Domestic,UPI,1
3027.61,18,66,63,Low,2,POS,Mobile,Domestic,Card,0
2946.21,10,55,56,Low,3,POS,Mobile,Domestic,UPI,0
1537.25,16,37,63,Low,3,In-App,Desktop,Domestic,Card,0
363.23,2,38,19,Low,3,E-commerce,Mobile,International,Card,1
945.11,0,31,21,High,3,E-commerce,Mobile,Domestic,Card,1
964.5,16,41,39,Low,1,In-App,Desktop,Domestic,Wallet,0
3013.14,5,57,104,High,4,POS,Desktop,Domestic,Card,0
301.87,12,24,83,Low,3,E-commerce,Mobile,Domestic,Wallet,0
4416.23,19,22,72,Low,5,E-commerce,Mobile,Domestic,Card,0
3578.31,3,23,26,Medium,3,E-commerce,Mobile,International,UPI,1
515.43,4,57,105,Low,3,In-App,Mobile,Domestic,Card,0
3174.96,14,52,51,Low,3,POS,Mobile,Domestic,UPI,1
2760.42,13,26,60,Medium,2,In-App,Desktop,International,Card,1
3447.01,18,59,82,Low,2,E-commerce,Desktop,Domestic,UPI,1
523.5,14,18,78,Low,3,E-commerce,Desktop,Domestic,Card,0
428.72,11,56,82,Low,3,E-commerce,Mobile,Domestic,UPI,1
674.55,17,37,101,Low,4,POS,Mobile,Domestic,UPI,0
1138.76,13,23,92,High,5,POS,Mobile,Domestic,Card,1
3945.64,9,49,97,Medium,4,POS,Mobile,Domestic,Card,0
3347.8,7,30,6,High,2,POS,Desktop,Domestic,Card,1
6490.77,22,56,7,High,3,In-App,Mobile,Domestic,Card,0
151.05,3,57,60,Low,2,E-commerce,Mobile,Domestic,Card,0
29.06,17,38,61,High,1,E-commerce,Desktop,Domestic,Card,1
3002.77,7,54,5,Medium,3,POS,Mobile,Domestic,Wallet,1
818.79,3,29,91,Low,2,E-commerce,Desktop,Domestic,Card,1
1016.46,10,23,8,Low,1,E-commerce,Desktop,Domestic,Card,0
1978.57,4,32,102,Medium,7,POS,Mobile,Domestic,Wallet,0
270.11,9,38,33,Low,1,POS,Mobile,Domestic,UPI,0
2572.91,5,38,57,Medium,4,E-commerce,Mobile,International,UPI,0
983.15,3,45,12,Low,4,E-commerce,Mobile,Domestic,Card,0
2504.04,17,53,101,Medium,3,E-commerce,Mobile,Domestic,Card,0
4489.52,20,34,37,Low,3,POS,Mobile,Domestic,Card,1
469.17,16,63,15,Medium,5,POS,Mobile,Domestic,Card,0
6679.53,6,24,17,Medium,2,In-App,Mobile,Domestic,Wallet,0
1891.22,8,40,37,Low,3,In-App,Mobile,Domestic,Card,0
6407.53,2,62,51,Low,1,POS,Mobile,Domestic,UPI,0
582.13,21,39,106,Low,6,POS,Tablet,Domestic,UPI,0
2319.41,8,27,29,Low,5,In-App,Mobile,International,Card,1
1293.31,3,35,3,Low,3,E-commerce,Mobile,Domestic,Wallet,0
3720.51,21,19,75,Low,2,POS,Mobile,International,UPI,0
2327.93,18,29,26,Medium,5,In-App,Desktop,Domestic,Card,1
1705.59,8,62,104,Low,3,POS,Mobile,Domestic,Card,0
6104.2,22,56,45,Low,3,POS,Mobile,Domestic,UPI,0
1183.49,22,67,6,Medium,3,E-commerce,Desktop,Domestic,Card,0
621.09,19,39,99,Medium,4,E-commerce,Mobile,Domestic,Card,0
2341.88,5,60,88,Low,2,E-commerce,Desktop,Domestic,Card,0
2445.6,10,39,115,Low,4,E-commerce,Mobile,Domestic,Wallet,0
1445.51,23,59,103,Low,3,POS,Mobile,International,UPI,1
1666.8,14,39,98,High,7,E-commerce,Desktop,Domestic,Card,0
8019.43,21,23,54,Medium,2,E-commerce,Mobile,Domestic,Wallet,1
3298.33,5,63,88,High,2,E-commerce,Desktop,Domestic,Wallet,1
293.03,19,69,19,Medium,2,E-commerce,Desktop,Domestic,Card,0
596.06,23,54,13,High,4,In-App,Desktop,Domestic,Card,0
9280.54,9,37,57,Low,4,E-commerce,Mobile,Domestic,UPI,0
3240.82,23,23,107,Low,4,POS,Desktop,Domestic,UPI,0
6164.09,21,26,73,Medium,2,POS,Desktop,Domestic,Wallet,1
905.52,17,46,83,Low,1,In-App,Mobile,Domestic,Card,1
3385.7,15,54,115,Low,2,POS,Mobile,Domestic,UPI,0
3129.43,3,22,96,Low,5,POS,Mobile,Domestic,Card,0
872.79,19,68,85,Low,4,E-commerce,Mobile,Domestic,Card,0
2000.81,12,30,96,Low,2,In-App,Desktop,Domestic,Wallet,1
2468.23,23,44,57,Low,3,POS,Desktop,Domestic,Card,0
1640.26,4,40,46,Medium,3,E-commerce,Desktop,Domestic,UPI,0
4388.74,19,54,12,Medium,4,POS,Mobile,Domestic,Wallet,1
4472.44,23,63,29,High,3,E-commerce,Desktop,Domestic,UPI,1
4752.83,18,51,97,Low,4,In-App,Mobile,Domestic,UPI,0
4066.76,17,42,65,Low,2,In-App,Mobile,Domestic,Wallet,0
1673.98,19,54,49,Low,2,POS,Mobile,Domestic,UPI,1
1200.9,16,40,4,Low,4,POS,Desktop,International,Wallet,1
4450.21,15,45,77,Low,2,E-commerce,Mobile,Domestic,Card,0
1684.35,0,43,87,Low,1,In-App,Mobile,Domestic,Card,0
707.14,20,29,28,Low,4,E-commerce,Mobile,Domestic,UPI,0
1769.86,0,69,107,Medium,3,E-commerce,Desktop,Domestic,UPI,1
382.44,19,56,50,Low,5,POS,Mobile,International,Card,0
2941.13,23,20,12,Low,2,E-commerce,Desktop,Domestic,Card,1
1023.39,13,26,83,Low,2,POS,Mobile,Domestic,UPI,0
754.99,23,64,116,Low,5,POS,Mobile,Domestic,Wallet,0
7837.99,1,32,97,Low,4,In-App,Mobile,Domestic,Card,0
3750.12,14,25,18,Low,4,E-commerce,Mobile,Domestic,UPI,0
3866.97,2,45,98,Medium,5,POS,Mobile,International,Card,1
2443.57,12,43,94,High,4,POS,Desktop,Domestic,Card,0
4568.56,18,33,107,Low,3,POS,Mobile,Domestic,Wallet,0
3559.08,0,51,111,Medium,2,E-commerce,Mobile,Domestic,Wallet,0
2283.07,12,37,111,Low,1,E-commerce,Mobile,International,Card,0
8118.47,14,18,6,Medium,2,E-commerce,Desktop,Domestic,Card,0
531.73,15,41,68,Medium,6,POS,Mobile,Domestic,Card,0
7178.47,10,46,76,Medium,2,In-App,Mobile,Domestic,Card,1
1283.06,2,21,23,Medium,4,POS,Mobile,Domestic,UPI,0
1879.05,7,21,28,Medium,3,POS,Mobile,Domestic,UPI,0
327.38,5,55,75,Low,4,E-commerce,Desktop,Domestic,UPI,0
1941.91,4,20,92,Low,1,E-commerce,Mobile,Domestic,Wallet,0
2361.77,14,57,40,Low,4,POS,Mobile,Domestic,Wallet,0
15188.79,8,19,98,Low,4,E-commerce,Mobile,Domestic,UPI,1
9241.51,22,46,48,Low,5,In-App,Mobile,Domestic,UPI,1
8482.87,21,66,34,Low,1,E-commerce,Desktop,Domestic,UPI,1
1070.77,4,45,85,Medium,4,E-commerce,Mobile,Domestic,Card,0
11851.47,20,29,100,High,2,POS,Desktop,Domestic,Wallet,0
1519.62,9,61,92,High,4,E-commerce,Mobile,International,Card,1
4773.59,5,32,62,Low,1,POS,Mobile,International,Card,0
609.39,10,67,58,Low,1,In-App,Mobile,Domestic,Card,1
1762.21,3,58,34,High,5,E-commerce,Mobile,Domestic,Card,0
8454.38,19,48,57,Medium,6,E-commerce,Mobile,Domestic,UPI,1
7345.14,11,54,105,Low,3,E-commerce,Desktop,Domestic,Wallet,1
2877.94,19,49,29,Medium,5,In-App,Mobile,Domestic,Card,0
3996.42,5,39,90,Low,6,POS,Tablet,Domestic,Card,0
485.26,0,20,77,High,3,E-commerce,Mobile,Domestic,Wallet,1
3197.27,17,34,52,Low,4,E-commerce,Mobile,Domestic,UPI,0
2406.17,1,46,98,Medium,3,E-commerce,Desktop,Domestic,UPI,0
240.04,4,29,83,Medium,2,POS,Mobile,Domestic,UPI,0
300.22,15,31,8,Low,5,E-commerce,Mobile,Domestic,Card,0
286.97,11,25,93,Low,2,E-commerce,Mobile,Domestic,Card,0
3221.62,11,58,107,Medium,4,E-commerce,Desktop,Domestic,Card,0
382.05,10,19,104,Low,4,E-commerce,Mobile,Domestic,Wallet,0
1576.52,19,51,16,Low,5,E-commerce,Tablet,Domestic,Wallet,0
1103.96,18,41,92,Low,4,E-commerce,Mobile,Domestic,Card,0
1999.07,20,65,30,Medium,6,E-commerce,Mobile,Domestic,Card,1
3064.49,6,37,87,Low,1,E-commerce,Mobile,Domestic,Wallet,0
2885.76,1,60,93,Medium,2,E-commerce,Desktop,International,Card,0
1811.7,5,69,84,Low,2,E-commerce,Mobile,Domestic,Card,1
1560.62,3,27,81,Low,4,POS,Mobile,Domestic,Wallet,0
1267.98,1,57,26,Low,3,POS,Mobile,Domestic,Card,1
4949.62,16,24,57,Low,4,E-commerce,Desktop,Domestic,Card,0
1004.37,7,18,111,Low,4,POS,Tablet,Domestic,UPI,0
750.62,4,27,39,Medium,4,In-App,Desktop,Domestic,Wallet,0
3399.77,9,68,33,Medium,3,POS,Desktop,Domestic,UPI,0
1114.79,15,22,78,Low,3,POS,Desktop,Domestic,Card,0
4693.27,1,57,31,Medium,1,In-App,Mobile,Domestic,UPI,1
993.33,23,38,80,Low,7,E-commerce,Mobile,Domestic,Wallet,0
3026.19,18,26,21,Medium,4,POS,Tablet,Domestic,UPI,0
115.4,6,46,99,Low,3,POS,Mobile,Domestic,UPI,0
1217.62,1,48,50,Low,2,E-commerce,Mobile,Domestic,Card,1
1051.05,12,62,83,Medium,4,POS,Mobile,Domestic,Wallet,1
4241.29,22,63,6,Low,3,POS,Desktop,Domestic,Card,0
8532.32,3,44,60,Medium,2,E-commerce,Mobile,International,Card,1
1544.55,15,23,87,Low,0,E-commerce,Mobile,Domestic,Wallet,0
4355.09,9,60,90,Medium,4,In-App,Mobile,Domestic,Wallet,0
3007.39,16,48,73,High,3,E-commerce,Mobile,Domestic,Card,1
8557.53,20,58,13,Low,3,E-commerce,Mobile,International,Card,1
4166.46,13,62,58,Medium,4,E-commerce,Mobile,International,Wallet,1
201.61,11,53,44,Low,2,E-commerce,Mobile,Domestic,Card,0
3123.14,12,19,79,Low,3,POS,Mobile,Domestic,Card,0
1916.98,19,38,32,Medium,1,E-commerce,Tablet,International,UPI,1
41.43,7,51,59,Low,5,POS,Mobile,Domestic,Card,0
723.59,16,39,103,Low,5,E-commerce,Desktop,Domestic,Card,1
6369.78,17,30,108,Medium,3,E-commerce,Mobile,Domestic,UPI,0
6511.3,20,36,81,Low,2,E-commerce,Mobile,Domestic,UPI,1
4009.27,9,50,45,Medium,2,E-commerce,Mobile,Domestic,Card,0
10013.03,12,55,55,Medium,7,In-App,Mobile,Domestic,Wallet,0
4106.78,1,57,93,High,7,E-commerce,Mobile,International,Card,1
25.64,16,66,49,Low,2,In-App,Tablet,Domestic,UPI,0
848.61,5,20,61,Low,3,E-commerce,Mobile,Domestic,Card,0
77.76,11,55,40,Low,4,E-commerce,Mobile,International,Card,1
247.09,12,36,82,Low,1,In-App,Desktop,International,Card,1
617.44,3,24,34,Low,4,In-App,Mobile,Domestic,Card,1
1750.72,14,32,113,Low,1,POS,Mobile,Domestic,Card,1
4702.0,15,55,89,Low,2,E-commerce,Mobile,Domestic,UPI,1
4950.65,20,42,12,Medium,3,E-commerce,Mobile,Domestic,Card,0
2394.1,18,39,109,Medium,1,E-commerce,Mobile,Domestic,Card,1
6583.84,14,40,15,High,2,In-App,Desktop,Domestic,UPI,1
1733.18,5,67,107,High,1,POS,Mobile,Domestic,UPI,0
5496.37,19,27,88,Low,5,E-commerce,Mobile,Domestic,Card,0
1513.14,5,53,9,Low,6,E-commerce,Mobile,International,Wallet,1
811.64,4,54,104,Low,2,POS,Mobile,Domestic,UPI,1
6204.67,1,67,20,Low,7,E-commerce,Mobile,Domestic,Card,1
1227.29,19,59,89,Low,4,In-App,Desktop,Domestic,UPI,1
1749.95,1,59,111,High,6,E-commerce,Mobile,Domestic,UPI,1
996.95,4,59,88,Low,4,E-commerce,Mobile,Domestic,Wallet,0
2717.98,2,24,49,Low,5,E-commerce,Mobile,Domestic,Card,0
13261.45,5,69,90,High,1,In-App,Desktop,Domestic,Card,1
64.61,10,63,14,High,4,E-commerce,Mobile,International,UPI,1
5752.67,4,42,5,Low,1,E-commerce,Mobile,Domestic,Card,0
9.83,17,57,48,Low,2,POS,Desktop,Domestic,Card,1
1132.29,13,58,57,Medium,2,E-commerce,Mobile,Domestic,Card,0
461.63,9,41,93,Low,2,E-commerce,Mobile,Domestic,Wallet,0
3540.25,23,22,60,Low,2,In-App,Mobile,International,UPI,1
129.84,21,38,72,Medium,3,E-commerce,Tablet,Domestic,UPI,0
2015.71,2,57,81,Low,2,POS,Mobile,Domestic,Card,1
873.63,15,37,118,Low,4,E-commerce,Mobile,Domestic,Card,1
358.72,15,46,43,Low,3,In-App,Mobile,Domestic,Wallet,0
3694.03,10,54,86,Low,3,E-commerce,Desktop,Domestic,UPI,0
612.89,3,37,82,Low,3,POS,Desktop,Domestic,Card,0
632.96,10,35,91,Medium,1,E-commerce,Mobile,Domestic,Wallet,0
804.22,7,21,64,Medium,4,E-commerce,Desktop,Domestic,Card,1
2209.36,15,28,2,High,4,POS,Mobile,Domestic,Card,1
2694.57,22,39,1,Medium,5,POS,Desktop,Domestic,Card,1
44.4,7,69,118,Low,3,POS,Mobile,Domestic,Wallet,0
692.25,8,60,64,Medium,3,In-App,Desktop,Domestic,Card,0
1409.56,13,31,105,Medium,3,E-commerce,Mobile,Domestic,UPI,0
1008.58,7,62,72,Medium,3,POS,Desktop,Domestic,UPI,0
5389.09,23,45,85,Medium,2,E-commerce,Desktop,Domestic,Card,0
3874.49,15,21,24,Low,4,POS,Mobile,Domestic,UPI,0
2458.01,21,33,2,Low,3,E-commerce,Desktop,Domestic,Wallet,0
1031.38,1,55,108,Low,3,In-App,Desktop,Domestic,Card,0
3015.54,22,40,59,Low,6,POS,Tablet,Domestic,Card,0
4638.95,19,30,102,Low,4,E-commerce,Mobile,Domestic,Card,0
2258.62,18,37,92,Low,3,POS,Mobile,Domestic,Card,1
3836.54,19,22,34,High,3,E-commerce,Desktop,International,Wallet,1
3456.8,19,36,56,Low,1,POS,Desktop,Domestic,UPI,0
2120.05,18,38,76,Medium,2,POS,Desktop,Domestic,Card,0
935.58,18,59,114,High,3,E-commerce,Mobile,Domestic,Card,1
3423.91,17,22,5,High,4,E-commerce,Mobile,Domestic,Card,0
579.19,12,31,109,Medium,3,In-App,Mobile,Domestic,Wallet,0
3779.51,16,53,55,Low,2,In-App,Desktop,Domestic,Card,0
4081.08,0,23,119,Low,7,E-commerce,Mobile,Domestic,UPI,1
4316.96,20,22,36,High,5,POS,Desktop,International,Wallet,1
1600.99,4,41,72,Low,2,POS,Mobile,Domestic,Card,0
534.47,19,46,94,Low,1,POS,Mobile,International,UPI,0
262.63,20,46,55,Low,3,E-commerce,Desktop,Domestic,Card,0
3400.21,12,19,10,Low,1,E-commerce,Mobile,Domestic,Card,1
5434.63,5,23,85,Medium,1,E-commerce,Desktop,Domestic,Card,0
2630.55,9,51,46,Low,0,POS,Mobile,Domestic,Card,0
389.18,22,29,52,Low,3,E-commerce,Mobile,Domestic,Wallet,1
6829.44,8,39,62,Low,3,In-App,Mobile,Domestic,Wallet,1
11297.94,5,21,98,Medium,5,In-App,Mobile,Domestic,Wallet,0
1420.16,0,62,98,Medium,7,POS,Mobile,Domestic,Wallet,0
2258.59,23,66,4,Low,3,In-App,Desktop,Domestic,Card,0
3754.02,17,23,56,Low,2,POS,Tablet,Domestic,UPI,0
3333.21,22,20,11,Low,2,E-commerce,Mobile,Domestic,Card,0
8588.48,6,30,86,Low,1,POS,Mobile,Domestic,Card,0
305.09,9,40,105,High,2,In-App,Desktop,Domestic,Card,1
2173.07,11,52,50,Low,2,POS,Mobile,Domestic,Card,0
2943.58,20,43,61,Medium,3,E-commerce,Mobile,Domestic,Wallet,1
5520.43,23,69,23,Low,6,E-commerce,Desktop,Domestic,Wallet,1
5180.86,14,26,113,Low,1,In-App,Mobile,Domestic,UPI,0
9541.76,16,40,98,Medium,3,E-commerce,Mobile,International,Wallet,1
1794.0,2,21,30,Low,1,POS,Mobile,International,Card,1
4441.11,14,51,89,Medium,3,In-App,Mobile,Domestic,Card,1
1393.4,0,54,88,Low,3,E-commerce,Desktop,Domestic,Card,1
1371.81,10,25,25,Medium,4,E-commerce,Mobile,Domestic,Card,1
730.39,23,51,30,Medium,3,E-commerce,Desktop,Domestic,Wallet,0
4262.63,5,54,39,Medium,2,POS,Mobile,Domestic,Card,0
10638.94,15,23,108,Low,2,In-App,Mobile,Domestic,Card,0
740.43,20,24,80,High,3,E-commerce,Desktop,Domestic,Card,1
144.42,11,62,74,Low,2,POS,Desktop,International,Card,1
4225.84,21,58,95,Medium,1,POS,Desktop,Domestic,Card,0
2420.47,20,56,11,Low,3,POS,Mobile,Domestic,Card,0
8028.44,14,53,73,Low,2,POS,Desktop,Domestic,Card,1
726.68,17,22,36,Medium,4,In-App,Mobile,Domestic,Wallet,0
184.19,9,20,112,Medium,1,E-commerce,Desktop,Domestic,UPI,0
1695.36,21,34,83,Medium,4,E-commerce,Mobile,Domestic,Card,1
223.35,11,36,52,Low,4,E-commerce,Desktop,International,UPI,1
758.82,19,62,5,Low,2,E-commerce,Mobile,Domestic,Card,0
336.62,18,18,76,Low,1,POS,Desktop,Domestic,Wallet,0
634.43,4,54,74,Low,3,POS,Mobile,Domestic,Card,0
280.53,17,26,14,Low,3,E-commerce,Mobile,Domestic,Card,0
7692.68,18,21,20,High,4,POS,Mobile,Domestic,Card,1
816.27,22,59,20,Low,2,E-commerce,Desktop,Domestic,Card,0
1467.01,11,63,44,Low,2,In-App,Mobile,Domestic,Wallet,1
5722.0,0,27,119,Medium,6,E-commerce,Desktop,Domestic,UPI,0
2827.75,1,49,100,Medium,4,POS,Tablet,Domestic,Card,0
2406.08,2,18,116,Medium,0,E-commerce,Tablet,Domestic,Card,1
3056.73,11,40,25,Medium,3,E-commerce,Mobile,Domestic,UPI,0
4412.63,13,68,41,Low,2,E-commerce,Mobile,Domestic,UPI,0
5252.57,6,34,110,Low,1,POS,Tablet,Domestic,Card,0
2572.53,3,69,69,Low,2,E-commerce,Mobile,Domestic,Wallet,0
5518.35,11,47,105,Low,1,E-commerce,Mobile,Domestic,Card,0
1916.43,23,44,91,High,2,E-commerce,Mobile,Domestic,Card,0
811.87,7,32,2,Medium,5,In-App,Mobile,Domestic,Card,0
5302.26,0,55,12,Medium,2,E-commerce,Mobile,Domestic,Card,0
1949.34,4,24,28,Low,2,POS,Mobile,Domestic,Card,0
5914.81,0,50,44,Low,8,POS,Mobile,Domestic,UPI,0
102.49,14,22,13,Low,3,In-App,Mobile,Domestic,Card,0
1266.73,12,69,85,Low,2,E-commerce,Mobile,Domestic,Card,1
7381.92,22,69,43,Medium,6,E-commerce,Mobile,Domestic,UPI,0
718.04,12,56,55,Low,4,E-commerce,Tablet,Domestic,UPI,0
7098.37,3,51,8,Medium,3,POS,Desktop,Domestic,Card,1
7692.49,14,20,64,Low,2,In-App,Mobile,Domestic,UPI,1
5345.69,11,49,117,Medium,1,POS,Desktop,Domestic,Wallet,0
2073.38,7,19,12,Low,6,POS,Mobile,Domestic,Card,0
2602.79,15,33,41,Low,3,POS,Mobile,Domestic,Card,1
5093.2,11,34,44,Medium,4,E-commerce,Mobile,Domestic,Card,1
3739.12,23,29,11,Low,6,E-commerce,Mobile,Domestic,Wallet,1
2486.26,5,22,19,Medium,2,E-commerce,Mobile,Domestic,Card,0
10079.75,22,21,60,Low,3,POS,Mobile,Domestic,Wallet,0
2893.33,14,33,72,High,2,In-App,Tablet,Domestic,Card,0
9270.87,6,35,27,Medium,4,E-commerce,Tablet,Domestic,Card,0
147.75,4,62,71,Medium,1,In-App,Mobile,Domestic,Card,0
374.04,22,37,85,Low,5,In-App,Tablet,Domestic,Wallet,1
1501.23,14,26,27,Low,2,In-App,Mobile,Domestic,UPI,0
1214.84,11,33,14,Low,2,E-commerce,Mobile,Domestic,UPI,0
3816.59,10,52,96,Low,4,E-commerce,Mobile,Domestic,Card,1
437.71,3,46,93,Low,2,E-commerce,Mobile,Domestic,Wallet,0
9334.19,12,66,24,Low,4,E-commerce,Desktop,Domestic,Card,0
946.08,17,47,64,Low,2,POS,Mobile,Domestic,Card,0
1400.58,7,37,92,Low,2,E-commerce,Desktop,Domestic,Wallet,0
803.08,6,59,24,Medium,3,In-App,Mobile,Domestic,Wallet,0
2164.97,21,39,118,Low,5,E-commerce,Desktop,Domestic,Card,0
151.04,22,40,2,High,9,E-commerce,Desktop,International,Wallet,1
405.35,15,69,52,Low,3,POS,Desktop,Domestic,Wallet,0
3424.06,2,53,95,Low,2,E-commerce,Desktop,International,Wallet,1
516.03,21,39,12,Low,1,E-commerce,Desktop,Domestic,UPI,0
671.38,15,18,65,Medium,3,E-commerce,Desktop,Domestic,Card,0
3937.38,15,38,60,Low,6,E-commerce,Desktop,Domestic,Card,0
244.86,6,65,58,Low,2,E-commerce,Mobile,International,Card,1
1438.29,22,60,85,Low,5,E-commerce,Mobile,Domestic,Card,0
58.33,12,36,93,Medium,0,POS,Desktop,Domestic,Card,1
1064.71,12,25,94,Low,2,In-App,Desktop,Domestic,Card,0
3001.46,20,22,42,Low,1,E-commerce,Desktop,Domestic,UPI,0
236.06,18,57,1,High,3,POS,Desktop,Domestic,UPI,0
5480.62,17,46,22,Low,2,POS,Mobile,Domestic,Card,0
6005.99,6,35,106,Low,5,In-App,Mobile,Domestic,Wallet,1
277.3,19,46,72,Low,6,In-App,Desktop,Domestic,UPI,0
11703.09,17,32,13,Low,3,E-commerce,Mobile,Domestic,Card,1
882.88,23,67,78,Low,3,In-App,Desktop,Domestic,Card,0
219.62,17,62,106,Low,3,E-commerce,Mobile,International,Wallet,0
12.7,21,48,65,Medium,2,E-commerce,Desktop,Domestic,Wallet,0
1312.83,3,32,96,Low,4,POS,Desktop,Domestic,UPI,1
2484.35,8,62,38,High,4,E-commerce,Desktop,Domestic,Wallet,0
1009.34,20,20,64,Low,5,E-commerce,Mobile,Domestic,Card,0
